rho,mu_p,char_height_px,font_name,text,phase_x,phase_y,qe_total,aperture_width_px,mtf_nyquist,aperture_f50_cpp,ocr_text,cer,char_acc
0.1,8,12,cambria.ttc,999NG7,15,15,0.085,5.059644,0.959381,1.907975,,1.0,0.0
0.2,8,12,cambria.ttc,999NG7,15,15,0.17,7.155418,0.919759,1.349142,,1.0,0.0
0.3,8,12,cambria.ttc,999NG7,15,15,0.255,8.763561,0.881116,1.10157,,1.0,0.0
0.4,8,12,cambria.ttc,999NG7,15,15,0.34,10.119289,0.843436,0.953987,BOONE,0.833333,0.166667
0.5,8,12,cambria.ttc,999NG7,15,15,0.425,11.313708,0.8067,0.853272,,1.0,0.0
0.6,8,12,cambria.ttc,999NG7,15,15,0.51,12.393547,0.770893,0.778927,,1.0,0.0
0.7,8,12,cambria.ttc,999NG7,15,15,0.595,13.38656,0.735998,0.721147,,1.0,0.0
0.8,8,12,cambria.ttc,999NG7,15,15,0.68,14.310835,0.701998,0.674571,BOONGT,0.666667,0.333333
0.9,8,12,cambria.ttc,999NG7,15,15,0.765,15.178933,0.668877,0.635992,O9GNG7,0.333333,0.666667
1.0,8,12,cambria.ttc,999NG7,15,15,0.85,16.0,0.63662,0.603355,,1.0,0.0
0.1,32,12,cambria.ttc,999NG7,15,15,0.085,5.059644,0.959381,1.907975,,1.0,0.0
0.2,32,12,cambria.ttc,999NG7,15,15,0.17,7.155418,0.919759,1.349142,,1.0,0.0
0.3,32,12,cambria.ttc,999NG7,15,15,0.255,8.763561,0.881116,1.10157,,1.0,0.0
0.4,32,12,cambria.ttc,999NG7,15,15,0.34,10.119289,0.843436,0.953987,O9ONGT,0.5,0.5
0.5,32,12,cambria.ttc,999NG7,15,15,0.425,11.313708,0.8067,0.853272,Q99NGT,0.333333,0.666667
0.6,32,12,cambria.ttc,999NG7,15,15,0.51,12.393547,0.770893,0.778927,,1.0,0.0
0.7,32,12,cambria.ttc,999NG7,15,15,0.595,13.38656,0.735998,0.721147,O99ONG7,0.333333,0.666667
0.8,32,12,cambria.ttc,999NG7,15,15,0.68,14.310835,0.701998,0.674571,999NG7,0.0,1.0
0.9,32,12,cambria.ttc,999NG7,15,15,0.765,15.178933,0.668877,0.635992,S9ONGT,0.5,0.5
1.0,32,12,cambria.ttc,999NG7,15,15,0.85,16.0,0.63662,0.603355,9Q99ONG7,0.333333,0.666667
0.1,128,12,cambria.ttc,999NG7,15,15,0.085,5.059644,0.959381,1.907975,,1.0,0.0
0.2,128,12,cambria.ttc,999NG7,15,15,0.17,7.155418,0.919759,1.349142,O99NG7,0.166667,0.833333
0.3,128,12,cambria.ttc,999NG7,15,15,0.255,8.763561,0.881116,1.10157,999NG7,0.0,1.0
0.4,128,12,cambria.ttc,999NG7,15,15,0.34,10.119289,0.843436,0.953987,S9ONG7,0.333333,0.666667
0.5,128,12,cambria.ttc,999NG7,15,15,0.425,11.313708,0.8067,0.853272,9J9ONG7,0.333333,0.666667
0.6,128,12,cambria.ttc,999NG7,15,15,0.51,12.393547,0.770893,0.778927,999NG7,0.0,1.0
0.7,128,12,cambria.ttc,999NG7,15,15,0.595,13.38656,0.735998,0.721147,999ONG7,0.166667,0.833333
0.8,128,12,cambria.ttc,999NG7,15,15,0.68,14.310835,0.701998,0.674571,999ONG7,0.166667,0.833333
0.9,128,12,cambria.ttc,999NG7,15,15,0.765,15.178933,0.668877,0.635992,999NG7,0.0,1.0
1.0,128,12,cambria.ttc,999NG7,15,15,0.85,16.0,0.63662,0.603355,999ONG7,0.166667,0.833333
0.1,512,12,cambria.ttc,999NG7,15,15,0.085,5.059644,0.959381,1.907975,999NG7,0.0,1.0
0.2,512,12,cambria.ttc,999NG7,15,15,0.17,7.155418,0.919759,1.349142,999NG7,0.0,1.0
0.3,512,12,cambria.ttc,999NG7,15,15,0.255,8.763561,0.881116,1.10157,999NG7,0.0,1.0
0.4,512,12,cambria.ttc,999NG7,15,15,0.34,10.119289,0.843436,0.953987,999NG7,0.0,1.0
0.5,512,12,cambria.ttc,999NG7,15,15,0.425,11.313708,0.8067,0.853272,999NG7,0.0,1.0
0.6,512,12,cambria.ttc,999NG7,15,15,0.51,12.393547,0.770893,0.778927,999NG7,0.0,1.0
0.7,512,12,cambria.ttc,999NG7,15,15,0.595,13.38656,0.735998,0.721147,999NG7,0.0,1.0
0.8,512,12,cambria.ttc,999NG7,15,15,0.68,14.310835,0.701998,0.674571,999ONG7,0.166667,0.833333
0.9,512,12,cambria.ttc,999NG7,15,15,0.765,15.178933,0.668877,0.635992,999NG7,0.0,1.0
1.0,512,12,cambria.ttc,999NG7,15,15,0.85,16.0,0.63662,0.603355,999NG7,0.0,1.0
0.1,2048,12,cambria.ttc,999NG7,15,15,0.085,5.059644,0.959381,1.907975,999NG7,0.0,1.0
0.2,2048,12,cambria.ttc,999NG7,15,15,0.17,7.155418,0.919759,1.349142,999NG7,0.0,1.0
0.3,2048,12,cambria.ttc,999NG7,15,15,0.255,8.763561,0.881116,1.10157,999NG7,0.0,1.0
0.4,2048,12,cambria.ttc,999NG7,15,15,0.34,10.119289,0.843436,0.953987,999NG7,0.0,1.0
0.5,2048,12,cambria.ttc,999NG7,15,15,0.425,11.313708,0.8067,0.853272,999NG7,0.0,1.0
0.6,2048,12,cambria.ttc,999NG7,15,15,0.51,12.393547,0.770893,0.778927,999NG7,0.0,1.0
0.7,2048,12,cambria.ttc,999NG7,15,15,0.595,13.38656,0.735998,0.721147,999ONG7,0.166667,0.833333
0.8,2048,12,cambria.ttc,999NG7,15,15,0.68,14.310835,0.701998,0.674571,999NG7,0.0,1.0
0.9,2048,12,cambria.ttc,999NG7,15,15,0.765,15.178933,0.668877,0.635992,999NG7,0.0,1.0
1.0,2048,12,cambria.ttc,999NG7,15,15,0.85,16.0,0.63662,0.603355,999ONG7,0.166667,0.833333
0.1,8,12,cambria.ttc,DJELTE,0,0,0.085,5.059644,0.959381,1.907975,,1.0,0.0
0.2,8,12,cambria.ttc,DJELTE,0,0,0.17,7.155418,0.919759,1.349142,,1.0,0.0
0.3,8,12,cambria.ttc,DJELTE,0,0,0.255,8.763561,0.881116,1.10157,,1.0,0.0
0.4,8,12,cambria.ttc,DJELTE,0,0,0.34,10.119289,0.843436,0.953987,CRBH,1.0,0.0
0.5,8,12,cambria.ttc,DJELTE,0,0,0.425,11.313708,0.8067,0.853272,,1.0,0.0
0.6,8,12,cambria.ttc,DJELTE,0,0,0.51,12.393547,0.770893,0.778927,,1.0,0.0
0.7,8,12,cambria.ttc,DJELTE,0,0,0.595,13.38656,0.735998,0.721147,DEE,0.5,0.5
0.8,8,12,cambria.ttc,DJELTE,0,0,0.68,14.310835,0.701998,0.674571,PREME,0.666667,0.333333
0.9,8,12,cambria.ttc,DJELTE,0,0,0.765,15.178933,0.668877,0.635992,,1.0,0.0
1.0,8,12,cambria.ttc,DJELTE,0,0,0.85,16.0,0.63662,0.603355,SRUPE,0.833333,0.166667
0.1,32,12,cambria.ttc,DJELTE,0,0,0.085,5.059644,0.959381,1.907975,,1.0,0.0
0.2,32,12,cambria.ttc,DJELTE,0,0,0.17,7.155418,0.919759,1.349142,,1.0,0.0
0.3,32,12,cambria.ttc,DJELTE,0,0,0.255,8.763561,0.881116,1.10157,,1.0,0.0
0.4,32,12,cambria.ttc,DJELTE,0,0,0.34,10.119289,0.843436,0.953987,,1.0,0.0
0.5,32,12,cambria.ttc,DJELTE,0,0,0.425,11.313708,0.8067,0.853272,,1.0,0.0
0.6,32,12,cambria.ttc,DJELTE,0,0,0.51,12.393547,0.770893,0.778927,,1.0,0.0
0.7,32,12,cambria.ttc,DJELTE,0,0,0.595,13.38656,0.735998,0.721147,,1.0,0.0
0.8,32,12,cambria.ttc,DJELTE,0,0,0.68,14.310835,0.701998,0.674571,,1.0,0.0
0.9,32,12,cambria.ttc,DJELTE,0,0,0.765,15.178933,0.668877,0.635992,,1.0,0.0
1.0,32,12,cambria.ttc,DJELTE,0,0,0.85,16.0,0.63662,0.603355,,1.0,0.0
0.1,128,12,cambria.ttc,DJELTE,0,0,0.085,5.059644,0.959381,1.907975,,1.0,0.0
0.2,128,12,cambria.ttc,DJELTE,0,0,0.17,7.155418,0.919759,1.349142,,1.0,0.0
0.3,128,12,cambria.ttc,DJELTE,0,0,0.255,8.763561,0.881116,1.10157,DJELTE,0.0,1.0
0.4,128,12,cambria.ttc,DJELTE,0,0,0.34,10.119289,0.843436,0.953987,DJELTE,0.0,1.0
0.5,128,12,cambria.ttc,DJELTE,0,0,0.425,11.313708,0.8067,0.853272,DJELTE,0.0,1.0
0.6,128,12,cambria.ttc,DJELTE,0,0,0.51,12.393547,0.770893,0.778927,DIELTE,0.166667,0.833333
0.7,128,12,cambria.ttc,DJELTE,0,0,0.595,13.38656,0.735998,0.721147,DJELTE,0.0,1.0
0.8,128,12,cambria.ttc,DJELTE,0,0,0.68,14.310835,0.701998,0.674571,DJELTE,0.0,1.0
0.9,128,12,cambria.ttc,DJELTE,0,0,0.765,15.178933,0.668877,0.635992,DJELTE,0.0,1.0
1.0,128,12,cambria.ttc,DJELTE,0,0,0.85,16.0,0.63662,0.603355,DJELTE,0.0,1.0
0.1,512,12,cambria.ttc,DJELTE,0,0,0.085,5.059644,0.959381,1.907975,DELETE,0.333333,0.666667
0.2,512,12,cambria.ttc,DJELTE,0,0,0.17,7.155418,0.919759,1.349142,NJELTE,0.166667,0.833333
0.3,512,12,cambria.ttc,DJELTE,0,0,0.255,8.763561,0.881116,1.10157,DJELTE,0.0,1.0
0.4,512,12,cambria.ttc,DJELTE,0,0,0.34,10.119289,0.843436,0.953987,DJELTE,0.0,1.0
0.5,512,12,cambria.ttc,DJELTE,0,0,0.425,11.313708,0.8067,0.853272,DJELTE,0.0,1.0
0.6,512,12,cambria.ttc,DJELTE,0,0,0.51,12.393547,0.770893,0.778927,DJELTE,0.0,1.0
0.7,512,12,cambria.ttc,DJELTE,0,0,0.595,13.38656,0.735998,0.721147,DJELTE,0.0,1.0
0.8,512,12,cambria.ttc,DJELTE,0,0,0.68,14.310835,0.701998,0.674571,DJELTE,0.0,1.0
0.9,512,12,cambria.ttc,DJELTE,0,0,0.765,15.178933,0.668877,0.635992,DJELTE,0.0,1.0
1.0,512,12,cambria.ttc,DJELTE,0,0,0.85,16.0,0.63662,0.603355,DJELTE,0.0,1.0
0.1,2048,12,cambria.ttc,DJELTE,0,0,0.085,5.059644,0.959381,1.907975,NJELTE,0.166667,0.833333
0.2,2048,12,cambria.ttc,DJELTE,0,0,0.17,7.155418,0.919759,1.349142,DJELTE,0.0,1.0
0.3,2048,12,cambria.ttc,DJELTE,0,0,0.255,8.763561,0.881116,1.10157,DJELTE,0.0,1.0
0.4,2048,12,cambria.ttc,DJELTE,0,0,0.34,10.119289,0.843436,0.953987,DJELTE,0.0,1.0
0.5,2048,12,cambria.ttc,DJELTE,0,0,0.425,11.313708,0.8067,0.853272,DJELTE,0.0,1.0
0.6,2048,12,cambria.ttc,DJELTE,0,0,0.51,12.393547,0.770893,0.778927,DJELTE,0.0,1.0
0.7,2048,12,cambria.ttc,DJELTE,0,0,0.595,13.38656,0.735998,0.721147,DJELTE,0.0,1.0
0.8,2048,12,cambria.ttc,DJELTE,0,0,0.68,14.310835,0.701998,0.674571,DJELTE,0.0,1.0
0.9,2048,12,cambria.ttc,DJELTE,0,0,0.765,15.178933,0.668877,0.635992,DJELTE,0.0,1.0
1.0,2048,12,cambria.ttc,DJELTE,0,0,0.85,16.0,0.63662,0.603355,DJELTE,0.0,1.0
0.1,8,12,cambria.ttc,DJELTE,0,15,0.085,5.059644,0.959381,1.907975,S,1.0,0.0
0.2,8,12,cambria.ttc,DJELTE,0,15,0.17,7.155418,0.919759,1.349142,,1.0,0.0
0.3,8,12,cambria.ttc,DJELTE,0,15,0.255,8.763561,0.881116,1.10157,P,1.0,0.0
0.4,8,12,cambria.ttc,DJELTE,0,15,0.34,10.119289,0.843436,0.953987,,1.0,0.0
0.5,8,12,cambria.ttc,DJELTE,0,15,0.425,11.313708,0.8067,0.853272,,1.0,0.0
0.6,8,12,cambria.ttc,DJELTE,0,15,0.51,12.393547,0.770893,0.778927,,1.0,0.0
0.7,8,12,cambria.ttc,DJELTE,0,15,0.595,13.38656,0.735998,0.721147,,1.0,0.0
0.8,8,12,cambria.ttc,DJELTE,0,15,0.68,14.310835,0.701998,0.674571,DESTE,0.333333,0.666667
0.9,8,12,cambria.ttc,DJELTE,0,15,0.765,15.178933,0.668877,0.635992,THERE,0.666667,0.333333
1.0,8,12,cambria.ttc,DJELTE,0,15,0.85,16.0,0.63662,0.603355,,1.0,0.0
0.1,32,12,cambria.ttc,DJELTE,0,15,0.085,5.059644,0.959381,1.907975,P,1.0,0.0
0.2,32,12,cambria.ttc,DJELTE,0,15,0.17,7.155418,0.919759,1.349142,DHRER,0.833333,0.166667
0.3,32,12,cambria.ttc,DJELTE,0,15,0.255,8.763561,0.881116,1.10157,,1.0,0.0
0.4,32,12,cambria.ttc,DJELTE,0,15,0.34,10.119289,0.843436,0.953987,,1.0,0.0
0.5,32,12,cambria.ttc,DJELTE,0,15,0.425,11.313708,0.8067,0.853272,,1.0,0.0
0.6,32,12,cambria.ttc,DJELTE,0,15,0.51,12.393547,0.770893,0.778927,,1.0,0.0
0.7,32,12,cambria.ttc,DJELTE,0,15,0.595,13.38656,0.735998,0.721147,,1.0,0.0
0.8,32,12,cambria.ttc,DJELTE,0,15,0.68,14.310835,0.701998,0.674571,,1.0,0.0
0.9,32,12,cambria.ttc,DJELTE,0,15,0.765,15.178933,0.668877,0.635992,,1.0,0.0
1.0,32,12,cambria.ttc,DJELTE,0,15,0.85,16.0,0.63662,0.603355,,1.0,0.0
0.1,128,12,cambria.ttc,DJELTE,0,15,0.085,5.059644,0.959381,1.907975,,1.0,0.0
0.2,128,12,cambria.ttc,DJELTE,0,15,0.17,7.155418,0.919759,1.349142,,1.0,0.0
0.3,128,12,cambria.ttc,DJELTE,0,15,0.255,8.763561,0.881116,1.10157,DJELTE,0.0,1.0
0.4,128,12,cambria.ttc,DJELTE,0,15,0.34,10.119289,0.843436,0.953987,DJELTE,0.0,1.0
0.5,128,12,cambria.ttc,DJELTE,0,15,0.425,11.313708,0.8067,0.853272,DJELTE,0.0,1.0
0.6,128,12,cambria.ttc,DJELTE,0,15,0.51,12.393547,0.770893,0.778927,DJELTE,0.0,1.0
0.7,128,12,cambria.ttc,DJELTE,0,15,0.595,13.38656,0.735998,0.721147,DJELTE,0.0,1.0
0.8,128,12,cambria.ttc,DJELTE,0,15,0.68,14.310835,0.701998,0.674571,DIJELTE,0.166667,0.833333
0.9,128,12,cambria.ttc,DJELTE,0,15,0.765,15.178933,0.668877,0.635992,DJELTE,0.0,1.0
1.0,128,12,cambria.ttc,DJELTE,0,15,0.85,16.0,0.63662,0.603355,DJELTE,0.0,1.0
0.1,512,12,cambria.ttc,DJELTE,0,15,0.085,5.059644,0.959381,1.907975,DJELTE,0.0,1.0
0.2,512,12,cambria.ttc,DJELTE,0,15,0.17,7.155418,0.919759,1.349142,DJELTE,0.0,1.0
0.3,512,12,cambria.ttc,DJELTE,0,15,0.255,8.763561,0.881116,1.10157,DJELTE,0.0,1.0
0.4,512,12,cambria.ttc,DJELTE,0,15,0.34,10.119289,0.843436,0.953987,DJELTE,0.0,1.0
0.5,512,12,cambria.ttc,DJELTE,0,15,0.425,11.313708,0.8067,0.853272,DJELTE,0.0,1.0
0.6,512,12,cambria.ttc,DJELTE,0,15,0.51,12.393547,0.770893,0.778927,DJELTE,0.0,1.0
0.7,512,12,cambria.ttc,DJELTE,0,15,0.595,13.38656,0.735998,0.721147,DJELTE,0.0,1.0
0.8,512,12,cambria.ttc,DJELTE,0,15,0.68,14.310835,0.701998,0.674571,DJELTE,0.0,1.0
0.9,512,12,cambria.ttc,DJELTE,0,15,0.765,15.178933,0.668877,0.635992,DJELTE,0.0,1.0
1.0,512,12,cambria.ttc,DJELTE,0,15,0.85,16.0,0.63662,0.603355,DJELTE,0.0,1.0
0.1,2048,12,cambria.ttc,DJELTE,0,15,0.085,5.059644,0.959381,1.907975,DJELTE,0.0,1.0
0.2,2048,12,cambria.ttc,DJELTE,0,15,0.17,7.155418,0.919759,1.349142,DJELTE,0.0,1.0
0.3,2048,12,cambria.ttc,DJELTE,0,15,0.255,8.763561,0.881116,1.10157,DJELTE,0.0,1.0
0.4,2048,12,cambria.ttc,DJELTE,0,15,0.34,10.119289,0.843436,0.953987,DJELTE,0.0,1.0
0.5,2048,12,cambria.ttc,DJELTE,0,15,0.425,11.313708,0.8067,0.853272,DJELTE,0.0,1.0
0.6,2048,12,cambria.ttc,DJELTE,0,15,0.51,12.393547,0.770893,0.778927,DJELTE,0.0,1.0
0.7,2048,12,cambria.ttc,DJELTE,0,15,0.595,13.38656,0.735998,0.721147,DJELTE,0.0,1.0
0.8,2048,12,cambria.ttc,DJELTE,0,15,0.68,14.310835,0.701998,0.674571,DJELTE,0.0,1.0
0.9,2048,12,cambria.ttc,DJELTE,0,15,0.765,15.178933,0.668877,0.635992,DJELTE,0.0,1.0
1.0,2048,12,cambria.ttc,DJELTE,0,15,0.85,16.0,0.63662,0.603355,DJELTE,0.0,1.0
0.1,8,12,cambria.ttc,DJELTE,15,0,0.085,5.059644,0.959381,1.907975,,1.0,0.0
0.2,8,12,cambria.ttc,DJELTE,15,0,0.17,7.155418,0.919759,1.349142,A,1.0,0.0
0.3,8,12,cambria.ttc,DJELTE,15,0,0.255,8.763561,0.881116,1.10157,SPATS,0.833333,0.166667
0.4,8,12,cambria.ttc,DJELTE,15,0,0.34,10.119289,0.843436,0.953987,,1.0,0.0
0.5,8,12,cambria.ttc,DJELTE,15,0,0.425,11.313708,0.8067,0.853272,,1.0,0.0
0.6,8,12,cambria.ttc,DJELTE,15,0,0.51,12.393547,0.770893,0.778927,BRE,0.833333,0.166667
0.7,8,12,cambria.ttc,DJELTE,15,0,0.595,13.38656,0.735998,0.721147,,1.0,0.0
0.8,8,12,cambria.ttc,DJELTE,15,0,0.68,14.310835,0.701998,0.674571,,1.0,0.0
0.9,8,12,cambria.ttc,DJELTE,15,0,0.765,15.178933,0.668877,0.635992,DIEEEE,0.5,0.5
1.0,8,12,cambria.ttc,DJELTE,15,0,0.85,16.0,0.63662,0.603355,,1.0,0.0
0.1,32,12,cambria.ttc,DJELTE,15,0,0.085,5.059644,0.959381,1.907975,SA,1.0,0.0
0.2,32,12,cambria.ttc,DJELTE,15,0,0.17,7.155418,0.919759,1.349142,PRERE,0.666667,0.333333
0.3,32,12,cambria.ttc,DJELTE,15,0,0.255,8.763561,0.881116,1.10157,,1.0,0.0
0.4,32,12,cambria.ttc,DJELTE,15,0,0.34,10.119289,0.843436,0.953987,TDYEETE,0.5,0.5
0.5,32,12,cambria.ttc,DJELTE,15,0,0.425,11.313708,0.8067,0.853272,,1.0,0.0
0.6,32,12,cambria.ttc,DJELTE,15,0,0.51,12.393547,0.770893,0.778927,,1.0,0.0
0.7,32,12,cambria.ttc,DJELTE,15,0,0.595,13.38656,0.735998,0.721147,,1.0,0.0
0.8,32,12,cambria.ttc,DJELTE,15,0,0.68,14.310835,0.701998,0.674571,DIEETE,0.333333,0.666667
0.9,32,12,cambria.ttc,DJELTE,15,0,0.765,15.178933,0.668877,0.635992,DJEEFE,0.333333,0.666667
1.0,32,12,cambria.ttc,DJELTE,15,0,0.85,16.0,0.63662,0.603355,DJBETE,0.333333,0.666667
0.1,128,12,cambria.ttc,DJELTE,15,0,0.085,5.059644,0.959381,1.907975,,1.0,0.0
0.2,128,12,cambria.ttc,DJELTE,15,0,0.17,7.155418,0.919759,1.349142,,1.0,0.0
0.3,128,12,cambria.ttc,DJELTE,15,0,0.255,8.763561,0.881116,1.10157,DJELTE,0.0,1.0
0.4,128,12,cambria.ttc,DJELTE,15,0,0.34,10.119289,0.843436,0.953987,DJELTE,0.0,1.0
0.5,128,12,cambria.ttc,DJELTE,15,0,0.425,11.313708,0.8067,0.853272,DJELTE,0.0,1.0
0.6,128,12,cambria.ttc,DJELTE,15,0,0.51,12.393547,0.770893,0.778927,DJELTE,0.0,1.0
0.7,128,12,cambria.ttc,DJELTE,15,0,0.595,13.38656,0.735998,0.721147,DJELTE,0.0,1.0
0.8,128,12,cambria.ttc,DJELTE,15,0,0.68,14.310835,0.701998,0.674571,DJELTE,0.0,1.0
0.9,128,12,cambria.ttc,DJELTE,15,0,0.765,15.178933,0.668877,0.635992,DJELTE,0.0,1.0
1.0,128,12,cambria.ttc,DJELTE,15,0,0.85,16.0,0.63662,0.603355,DJELTE,0.0,1.0
0.1,512,12,cambria.ttc,DJELTE,15,0,0.085,5.059644,0.959381,1.907975,DJELTE,0.0,1.0
0.2,512,12,cambria.ttc,DJELTE,15,0,0.17,7.155418,0.919759,1.349142,DJELTE,0.0,1.0
0.3,512,12,cambria.ttc,DJELTE,15,0,0.255,8.763561,0.881116,1.10157,DJELTE,0.0,1.0
0.4,512,12,cambria.ttc,DJELTE,15,0,0.34,10.119289,0.843436,0.953987,DJELTE,0.0,1.0
0.5,512,12,cambria.ttc,DJELTE,15,0,0.425,11.313708,0.8067,0.853272,DJELTE,0.0,1.0
0.6,512,12,cambria.ttc,DJELTE,15,0,0.51,12.393547,0.770893,0.778927,DJELTE,0.0,1.0
0.7,512,12,cambria.ttc,DJELTE,15,0,0.595,13.38656,0.735998,0.721147,DJELTE,0.0,1.0
0.8,512,12,cambria.ttc,DJELTE,15,0,0.68,14.310835,0.701998,0.674571,DJELTE,0.0,1.0
0.9,512,12,cambria.ttc,DJELTE,15,0,0.765,15.178933,0.668877,0.635992,DJELTE,0.0,1.0
1.0,512,12,cambria.ttc,DJELTE,15,0,0.85,16.0,0.63662,0.603355,DJELTE,0.0,1.0
0.1,2048,12,cambria.ttc,DJELTE,15,0,0.085,5.059644,0.959381,1.907975,NJELTE,0.166667,0.833333
0.2,2048,12,cambria.ttc,DJELTE,15,0,0.17,7.155418,0.919759,1.349142,NJELTE,0.166667,0.833333
0.3,2048,12,cambria.ttc,DJELTE,15,0,0.255,8.763561,0.881116,1.10157,DJELTE,0.0,1.0
0.4,2048,12,cambria.ttc,DJELTE,15,0,0.34,10.119289,0.843436,0.953987,DJELTE,0.0,1.0
0.5,2048,12,cambria.ttc,DJELTE,15,0,0.425,11.313708,0.8067,0.853272,DJELTE,0.0,1.0
0.6,2048,12,cambria.ttc,DJELTE,15,0,0.51,12.393547,0.770893,0.778927,DJELTE,0.0,1.0
0.7,2048,12,cambria.ttc,DJELTE,15,0,0.595,13.38656,0.735998,0.721147,DJELTE,0.0,1.0
0.8,2048,12,cambria.ttc,DJELTE,15,0,0.68,14.310835,0.701998,0.674571,DJELTE,0.0,1.0
0.9,2048,12,cambria.ttc,DJELTE,15,0,0.765,15.178933,0.668877,0.635992,DJELTE,0.0,1.0
1.0,2048,12,cambria.ttc,DJELTE,15,0,0.85,16.0,0.63662,0.603355,DJELTE,0.0,1.0
0.1,8,12,cambria.ttc,DJELTE,15,15,0.085,5.059644,0.959381,1.907975,B,1.0,0.0
0.2,8,12,cambria.ttc,DJELTE,15,15,0.17,7.155418,0.919759,1.349142,,1.0,0.0
0.3,8,12,cambria.ttc,DJELTE,15,15,0.255,8.763561,0.881116,1.10157,,1.0,0.0
0.4,8,12,cambria.ttc,DJELTE,15,15,0.34,10.119289,0.843436,0.953987,,1.0,0.0
0.5,8,12,cambria.ttc,DJELTE,15,15,0.425,11.313708,0.8067,0.853272,,1.0,0.0
0.6,8,12,cambria.ttc,DJELTE,15,15,0.51,12.393547,0.770893,0.778927,DIBLER,0.666667,0.333333
0.7,8,12,cambria.ttc,DJELTE,15,15,0.595,13.38656,0.735998,0.721147,,1.0,0.0
0.8,8,12,cambria.ttc,DJELTE,15,15,0.68,14.310835,0.701998,0.674571,,1.0,0.0
0.9,8,12,cambria.ttc,DJELTE,15,15,0.765,15.178933,0.668877,0.635992,,1.0,0.0
1.0,8,12,cambria.ttc,DJELTE,15,15,0.85,16.0,0.63662,0.603355,,1.0,0.0
0.1,32,12,cambria.ttc,DJELTE,15,15,0.085,5.059644,0.959381,1.907975,,1.0,0.0
0.2,32,12,cambria.ttc,DJELTE,15,15,0.17,7.155418,0.919759,1.349142,,1.0,0.0
0.3,32,12,cambria.ttc,DJELTE,15,15,0.255,8.763561,0.881116,1.10157,,1.0,0.0
0.4,32,12,cambria.ttc,DJELTE,15,15,0.34,10.119289,0.843436,0.953987,,1.0,0.0
0.5,32,12,cambria.ttc,DJELTE,15,15,0.425,11.313708,0.8067,0.853272,,1.0,0.0
0.6,32,12,cambria.ttc,DJELTE,15,15,0.51,12.393547,0.770893,0.778927,,1.0,0.0
0.7,32,12,cambria.ttc,DJELTE,15,15,0.595,13.38656,0.735998,0.721147,DIELTE,0.166667,0.833333
0.8,32,12,cambria.ttc,DJELTE,15,15,0.68,14.310835,0.701998,0.674571,,1.0,0.0
0.9,32,12,cambria.ttc,DJELTE,15,15,0.765,15.178933,0.668877,0.635992,,1.0,0.0
1.0,32,12,cambria.ttc,DJELTE,15,15,0.85,16.0,0.63662,0.603355,DJELTE,0.0,1.0
0.1,128,12,cambria.ttc,DJELTE,15,15,0.085,5.059644,0.959381,1.907975,DIBETE,0.5,0.5
0.2,128,12,cambria.ttc,DJELTE,15,15,0.17,7.155418,0.919759,1.349142,,1.0,0.0
0.3,128,12,cambria.ttc,DJELTE,15,15,0.255,8.763561,0.881116,1.10157,DJELTE,0.0,1.0
0.4,128,12,cambria.ttc,DJELTE,15,15,0.34,10.119289,0.843436,0.953987,DJBLTE,0.166667,0.833333
0.5,128,12,cambria.ttc,DJELTE,15,15,0.425,11.313708,0.8067,0.853272,DJELTE,0.0,1.0
0.6,128,12,cambria.ttc,DJELTE,15,15,0.51,12.393547,0.770893,0.778927,DJELTE,0.0,1.0
0.7,128,12,cambria.ttc,DJELTE,15,15,0.595,13.38656,0.735998,0.721147,DJELTE,0.0,1.0
0.8,128,12,cambria.ttc,DJELTE,15,15,0.68,14.310835,0.701998,0.674571,DJELTE,0.0,1.0
0.9,128,12,cambria.ttc,DJELTE,15,15,0.765,15.178933,0.668877,0.635992,DJELTE,0.0,1.0
1.0,128,12,cambria.ttc,DJELTE,15,15,0.85,16.0,0.63662,0.603355,DJELTE,0.0,1.0
0.1,512,12,cambria.ttc,DJELTE,15,15,0.085,5.059644,0.959381,1.907975,DJELTE,0.0,1.0
0.2,512,12,cambria.ttc,DJELTE,15,15,0.17,7.155418,0.919759,1.349142,DJELTE,0.0,1.0
0.3,512,12,cambria.ttc,DJELTE,15,15,0.255,8.763561,0.881116,1.10157,DJELTE,0.0,1.0
0.4,512,12,cambria.ttc,DJELTE,15,15,0.34,10.119289,0.843436,0.953987,DJELTE,0.0,1.0
0.5,512,12,cambria.ttc,DJELTE,15,15,0.425,11.313708,0.8067,0.853272,DJELTE,0.0,1.0
0.6,512,12,cambria.ttc,DJELTE,15,15,0.51,12.393547,0.770893,0.778927,DJELTE,0.0,1.0
0.7,512,12,cambria.ttc,DJELTE,15,15,0.595,13.38656,0.735998,0.721147,DJELTE,0.0,1.0
0.8,512,12,cambria.ttc,DJELTE,15,15,0.68,14.310835,0.701998,0.674571,DJELTE,0.0,1.0
0.9,512,12,cambria.ttc,DJELTE,15,15,0.765,15.178933,0.668877,0.635992,DJELTE,0.0,1.0
1.0,512,12,cambria.ttc,DJELTE,15,15,0.85,16.0,0.63662,0.603355,DJELTE,0.0,1.0
0.1,2048,12,cambria.ttc,DJELTE,15,15,0.085,5.059644,0.959381,1.907975,DJELTE,0.0,1.0
0.2,2048,12,cambria.ttc,DJELTE,15,15,0.17,7.155418,0.919759,1.349142,DJELTE,0.0,1.0
