rho,mu_p,char_height_px,mean_cer,mean_char_acc,n_eval,qe_total,mtf_nyquist,aperture_f50_cpp
0.7,152,8,0.16424226,0.8357577399999998,50,0.595,0.735998,0.721147
0.7,181,8,0.14787864,0.8521213599999998,50,0.595,0.735998,0.721147
0.7,215,8,0.14363621999999998,0.8563637800000001,50,0.595,0.735998,0.721147
0.7,256,8,0.14424228,0.8557577199999998,50,0.595,0.735998,0.721147
0.8,4,8,0.8939394999999999,0.1060605,50,0.68,0.701998,0.674571
0.8,5,8,0.8545456,0.14545439999999998,50,0.68,0.701998,0.674571
0.8,6,8,0.8357577400000001,0.16424226,50,0.68,0.701998,0.674571
0.8,7,8,0.7696972,0.23030279999999997,50,0.68,0.701998,0.674571
0.8,8,8,0.72545482,0.27454518,50,0.68,0.701998,0.674571
0.8,10,8,0.6703033,0.3296967,50,0.68,0.701998,0.674571
0.8,11,8,0.69030324,0.30969676,50,0.68,0.701998,0.674571
0.8,13,8,0.6230302999999999,0.3769697,50,0.68,0.701998,0.674571
0.8,16,8,0.63030282,0.36969718,50,0.68,0.701998,0.674571
0.8,19,8,0.6103027999999999,0.3896972,50,0.68,0.701998,0.674571
0.8,23,8,0.60060586,0.39939414,50,0.68,0.701998,0.674571
0.8,27,8,0.5484846600000001,0.45151534000000004,50,0.68,0.701998,0.674571
0.8,32,8,0.35212096000000004,0.64787904,50,0.68,0.701998,0.674571
0.8,38,8,0.25393914,0.7460608599999999,50,0.68,0.701998,0.674571
0.8,45,8,0.24181793999999995,0.75818206,50,0.68,0.701998,0.674571
0.8,54,8,0.20181798,0.79818202,50,0.68,0.701998,0.674571
0.8,64,8,0.17212104,0.8278789599999999,50,0.68,0.701998,0.674571
0.8,76,8,0.16121196000000004,0.8387880399999998,50,0.68,0.701998,0.674571
0.8,91,8,0.15636347999999997,0.84363652,50,0.68,0.701998,0.674571
0.8,108,8,0.15333318,0.84666682,50,0.68,0.701998,0.674571
0.8,128,8,0.16121196000000002,0.8387880399999998,50,0.68,0.701998,0.674571
0.8,152,8,0.16909074000000004,0.83090926,50,0.68,0.701998,0.674571
0.8,181,8,0.1484847,0.8515153,50,0.68,0.701998,0.674571
0.8,215,8,0.14181804,0.85818196,50,0.68,0.701998,0.674571
0.8,256,8,0.13999986,0.8600001399999999,50,0.68,0.701998,0.674571
0.9,4,8,0.8890910200000001,0.11090897999999999,50,0.765,0.668877,0.635992
0.9,5,8,0.85515166,0.14484834,50,0.765,0.668877,0.635992
0.9,6,8,0.8000001999999999,0.1999998,50,0.765,0.668877,0.635992
0.9,7,8,0.7496972199999999,0.25030278,50,0.765,0.668877,0.635992
0.9,8,8,0.7284850999999999,0.27151489999999995,50,0.765,0.668877,0.635992
0.9,10,8,0.6806062199999999,0.31939378000000007,50,0.765,0.668877,0.635992
0.9,11,8,0.74181816,0.25818184,50,0.765,0.668877,0.635992
0.9,13,8,0.6830301599999999,0.31696984,50,0.765,0.668877,0.635992
0.9,16,8,0.69030282,0.30969718,50,0.765,0.668877,0.635992
0.9,19,8,0.61757558,0.38242442,50,0.765,0.668877,0.635992
